DisNo.,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI
2013-0081-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,56000,73247,76.45414598516298
2013-0084-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,259000,338765,76.45414598516298
2013-0085-BGD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,20000,26159,76.45414598516298
2013-0086-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0089-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,26000,34007,76.45414598516298
2013-0090-BGD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0090-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0098-IRN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,600000,784784,76.45414598516298
2013-0099-IRN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0099-PAK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0116-CHN,No,No,No,Unknown,Unknown,Unknown,23000,30083,6800000,8894220,76.45414598516298
2013-0117-USA,No,No,No,Unknown,Unknown,Unknown,1500000,1961960,1600000,2092758,76.45414598516298
2013-0118-USA,No,No,No,Unknown,Unknown,Unknown,800000,1046379,1100000,1438771,76.45414598516298
2013-0119-ARG,No,No,No,Unknown,Unknown,Unknown,163000,213200,1300000,1700366,76.45414598516298
2013-0120-ECU,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0121-HUN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0122-GHA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0123-KEN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,36000,47087,76.45414598516298
2013-0124-AGO,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0125-ETH,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,2200,2878,76.45414598516298
2013-0126-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0127-JPN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0138-BGD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0138-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0138-LKA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0140-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,120000,156957,76.45414598516298
2013-0142-USA,No,No,Yes,Unknown,Unknown,Unknown,1800000,2354352,3100000,4054718,76.45414598516298
2013-0148-AFG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0151-AFG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0155-PRT,No,No,No,Unknown,Unknown,Unknown,137800,180239,Unknown,Unknown,76.45414598516298
2013-0159-SAU,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0160-MMR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0165-POL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0167-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0178-AFG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0183-USA,No,No,No,Unknown,Unknown,Unknown,200000,261595,300000,392392,76.45414598516298
2013-0184-USA,No,No,No,Unknown,Unknown,Unknown,1425000,1863862,2100000,2746744,76.45414598516298
2013-0187-BHS,No,No,No,Unknown,Unknown,Unknown,15000,19620,45000,58859,76.45414598516298
2013-0188-MEX,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0190-CAN,No,No,Yes,Unknown,Unknown,Unknown,1650000,2158156,5700000,7455449,76.45414598516298
2013-0192-IND,Yes,No,No,Unknown,Unknown,Unknown,500000,653987,1100000,1438771,76.45414598516298
2013-0194-ARM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,60000,78478,76.45414598516298
2013-0197-UGA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,3100,4055,76.45414598516298
2013-0199-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,165000,215816,76.45414598516298
2013-0200-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,661000,864571,76.45414598516298
2013-0201-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,445000,582048,76.45414598516298
2013-0202-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,333000,435555,76.45414598516298
2013-0205-AUT,No,No,Yes,Unknown,Unknown,Unknown,235000,307374,1000000,1307974,76.45414598516298
2013-0205-CZE,No,No,Yes,Unknown,Unknown,Unknown,385866,504703,828552,1083724,76.45414598516298
2013-0205-DEU,No,No,Yes,Unknown,Unknown,Unknown,1800000,2354352,12900000,16872859,76.45414598516298
2013-0205-HUN,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0205-SVK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0206-TWN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1100,1439,76.45414598516298
2013-0208-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0209-USA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,21400,27991,76.45414598516298
2013-0210-USA,No,No,No,Unknown,Unknown,Unknown,450000,588588,500000,653987,76.45414598516298
2013-0211-USA,No,No,No,Unknown,Unknown,Unknown,450000,588588,900000,1177176,76.45414598516298
2013-0212-USA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,2000,2616,76.45414598516298
2013-0213-HTI,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0214-PRY,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0215-ESP,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0215-FRA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,655000,856723,76.45414598516298
2013-0216-CHE,No,No,No,Unknown,Unknown,Unknown,112000,146493,250000,326993,76.45414598516298
2013-0217-ZAF,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0219-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,277000,362309,76.45414598516298
2013-0220-LKA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,2000,2616,76.45414598516298
2013-0221-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,555000,725925,76.45414598516298
2013-0222-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,118000,154341,76.45414598516298
2013-0235-IDN,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,130000,170037,76.45414598516298
2013-0242-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1000000,1307974,76.45414598516298
2013-0243-PRK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0245-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0249-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,460000,601668,76.45414598516298
2013-0249-TWN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,43500,56897,76.45414598516298
2013-0254-USA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,25000,32699,76.45414598516298
2013-0256-GEO,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0257-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1400000,1831163,76.45414598516298
2013-0258-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,177000,231511,76.45414598516298
2013-0258-PHL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1000,1308,76.45414598516298
2013-0259-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,4621600,6044931,76.45414598516298
2013-0260-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,2000,2616,76.45414598516298
2013-0261-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,253000,330917,76.45414598516298
2013-0262-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1400000,1831163,76.45414598516298
2013-0263-MMR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0263-THA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,97000,126873,76.45414598516298
2013-0264-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,571000,746853,76.45414598516298
2013-0265-JPN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,2000,2616,76.45414598516298
2013-0266-VNM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,6500,8502,76.45414598516298
2013-0267-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0268-NZL,No,No,No,Unknown,Unknown,Unknown,11800,15434,50000,65399,76.45414598516298
2013-0272-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,2120000,2772904,76.45414598516298
2013-0272-PHL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,32431,42419,76.45414598516298
2013-0273-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,457000,597744,76.45414598516298
2013-0274-PHL,Yes,No,Yes,Unknown,Unknown,Unknown,100000,130797,2190000,2864462,76.45414598516298
2013-0276-PAK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1500000,1961960,76.45414598516298
2013-0277-USA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,25000,32699,76.45414598516298
2013-0278-RUS,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,1000000,1307974,76.45414598516298
2013-0279-AFG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0280-SDN,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,7000,9156,76.45414598516298
2013-0281-KEN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0282-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0286-USA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,2000,2616,76.45414598516298
2013-0288-SOM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0291-USA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,325000,425091,76.45414598516298
2013-0303-RUS,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0305-KEN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0306-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,376000,491798,76.45414598516298
2013-0306-TWN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,12000,15696,76.45414598516298
2013-0309-GEO,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0310-MLI,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0314-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,155000,202736,76.45414598516298
2013-0315-USA,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,175000,228895,76.45414598516298
2013-0316-JPN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0317-CHN,No,No,No,Unknown,Unknown,Unknown,406000,531037,4960000,6487549,76.45414598516298
2013-0319-YEM,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0326-JPN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,2000,2616,76.45414598516298
2013-0330-BFA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0331-PRT,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0333-VNM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0334-USA,No,No,No,Unknown,Unknown,Unknown,200000,261595,300000,392392,76.45414598516298
2013-0335-MEX,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,2000,2616,76.45414598516298
2013-0336-NER,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,64724,84657,76.45414598516298
2013-0338-LAO,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,60000,78478,76.45414598516298
2013-0340-PHL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,36000,47087,76.45414598516298
2013-0341-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,20000,26159,76.45414598516298
2013-0341-VNM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1000,1308,76.45414598516298
2013-0343-AFG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0345-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0347-ROU,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,11000,14388,76.45414598516298
2013-0348-MEX,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0354-USA,No,No,Yes,Unknown,Unknown,Unknown,200000,261595,1900000,2485150,76.45414598516298
2013-0355-PER,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0357-PER,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0358-MEX,Yes,No,Yes,Unknown,Unknown,Unknown,685000,895962,4200000,5493489,76.45414598516298
2013-0364-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0365-BOL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0366-MLI,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0368-SEN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0370-NIC,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0372-ECU,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0373-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0373-PHL,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0373-TWN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,6100,7979,76.45414598516298
2013-0374-MRT,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,2000,2616,76.45414598516298
2013-0375-BEN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0376-BEN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0377-ZMB,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0378-PHL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1680,2197,76.45414598516298
2013-0379-SRB,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0380-KHM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,500000,653987,76.45414598516298
2013-0380-VNM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0381-PAK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,100000,130797,76.45414598516298
2013-0383-BOL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0384-GMB,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0385-GIN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0386-NGA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0395-PHL,Yes,No,No,Unknown,Unknown,Unknown,20000,26159,51459,67307,76.45414598516298
2013-0396-JPN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,200000,261595,76.45414598516298
2013-0398-DEU,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0398-DNK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0398-FRA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0398-GBR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0398-NLD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0400-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,260000,340073,76.45414598516298
2013-0401-IND,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,633471,828563,76.45414598516298
2013-0402-AUS,No,No,Yes,Unknown,Unknown,Unknown,164000,214508,268000,350537,76.45414598516298
2013-0404-USA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,10000,13080,76.45414598516298
2013-0405-GTM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,2000,2616,76.45414598516298
2013-0406-MEX,No,No,No,Unknown,Unknown,Unknown,230000,300834,1500000,1961960,76.45414598516298
2013-0407-CHL,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,1000000,1307974,76.45414598516298
2013-0408-BRA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,90000,117718,76.45414598516298
2013-0408-PRY,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,25000,32699,76.45414598516298
2013-0409-PER,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0410-UKR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,21000,27467,76.45414598516298
2013-0412-VNM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0413-JPN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,2000,2616,76.45414598516298
2013-0414-AFG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0415-JPN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,2000,2616,76.45414598516298
2013-0416-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,343000,448635,76.45414598516298
2013-0417-LAO,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,61000,79786,76.45414598516298
2013-0417-VNM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0418-PHL,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,4000,5232,76.45414598516298
2013-0419-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0419-VNM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,663230,867487,76.45414598516298
2013-0420-SLB,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,2000,2616,76.45414598516298
2013-0421-NZL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,20000,26159,76.45414598516298
2013-0425-SSD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0428-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0429-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,6700000,8763423,76.45414598516298
2013-0429-JPN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0430-PHL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,96723,126511,76.45414598516298
2013-0430-VNM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,76000,99406,76.45414598516298
2013-0431-THA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,482000,630443,76.45414598516298
2013-0433-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0433-PHL,Yes,Yes,Yes,865152,Unknown,Unknown,700000,915581,10000000,13079735,76.45414598516298
2013-0433-PLW,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0433-VNM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,734000,960053,76.45414598516298
2013-0434-PHL,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,1988,2600,76.45414598516298
2013-0436-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0437-PHL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,4729,6185,76.45414598516298
2013-0438-SOM,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,2000,2616,76.45414598516298
2013-0439-USA,No,No,Yes,Unknown,Unknown,Unknown,800000,1046379,1300000,1700366,76.45414598516298
2013-0441-ITA,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,780000,1020219,76.45414598516298
2013-0443-VNM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,72000,94174,76.45414598516298
2013-0445-SAU,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0453-SSD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0456-NPL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0470-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0472-USA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,2000,2616,76.45414598516298
2013-0473-SOM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0482-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0484-PAK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0488-CMR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0489-CAF,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0501-HUN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0502-GEO,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0504-IRQ,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0510-USA,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0511-CUB,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0513-COL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,2000,2616,76.45414598516298
2013-0515-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,262000,342689,76.45414598516298
2013-0516-IRN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0517-BEL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0517-DEU,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0517-DNK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0517-GBR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0517-NLD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,10000,13080,76.45414598516298
2013-0517-POL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
2013-0517-SWE,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,76.45414598516298
