DisNo.,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI
2005-0015-USA,No,No,Yes,,,,200000.0,312048.0,200000.0,312048.0,64.09274025742687
2005-0016-IRN,No,No,No,,,,,,,,64.09274025742687
2005-0021-CRI,Yes,No,Yes,151.0,,,,,25000.0,39006.0,64.09274025742687
2005-0021-PAN,No,No,No,,,,,,7000.0,10922.0,64.09274025742687
2005-0021-VEN,No,No,No,,,,,,1000.0,1560.0,64.09274025742687
2005-0025-RUS,No,No,No,,,,,,,,64.09274025742687
2005-0028-SAU,No,No,No,,,,,,,,64.09274025742687
2005-0029-USA,No,No,No,,,,200000.0,312048.0,350000.0,546084.0,64.09274025742687
2005-0031-IDN,No,No,No,,,,,,,,64.09274025742687
2005-0042-GUY,Yes,Yes,Yes,7968.0,,,,,465100.0,725667.0,64.09274025742687
2005-0044-AFG,Yes,No,No,850.0,,,,,5000.0,7801.0,64.09274025742687
2005-0044-PAK,No,No,No,,,,,,,,64.09274025742687
2005-0045-ALB,No,No,No,,,,,,,,64.09274025742687
2005-0045-BGR,No,No,Yes,,,,,,,,64.09274025742687
2005-0045-BIH,No,No,No,,,,,,,,64.09274025742687
2005-0045-CZE,No,No,No,,,,,,,,64.09274025742687
2005-0045-HRV,No,No,No,,,,,,,,64.09274025742687
2005-0045-HUN,No,No,No,,,,,,,,64.09274025742687
2005-0045-MKD,No,No,No,,,,,,,,64.09274025742687
2005-0045-POL,No,No,No,,,,,,,,64.09274025742687
2005-0045-ROU,No,No,No,,,,,,,,64.09274025742687
2005-0045-RUS,No,No,No,,,,,,,,64.09274025742687
2005-0045-SCG,No,No,No,,,,,,,,64.09274025742687
2005-0045-TUR,No,No,No,,,,,,,,64.09274025742687
2005-0048-MDG,No,No,No,,,,,,,,64.09274025742687
2005-0054-BRA,No,No,No,,,,,,,,64.09274025742687
2005-0055-ARG,No,No,No,,,,,,,,64.09274025742687
2005-0057-BDI,No,No,No,,,,,,,,64.09274025742687
2005-0063-TJK,No,Yes,No,293.0,,,,,,,64.09274025742687
2005-0065-NGA,No,No,No,,,,,,,,64.09274025742687
2005-0068-AUS,No,No,No,,,,,,27000.0,42126.0,64.09274025742687
2005-0069-LVA,No,No,Yes,,,,,,,,64.09274025742687
2005-0070-TUR,No,No,No,,,,,,,,64.09274025742687
2005-0073-VEN,Yes,No,Yes,83.0,,,,,50000.0,78012.0,64.09274025742687
2005-0075-MOZ,No,No,No,,,,,,,,64.09274025742687
2005-0078-DZA,No,No,No,,,,,,,,64.09274025742687
2005-0079-PAK,Yes,No,No,1300.0,,,,,30000.0,46807.0,64.09274025742687
2005-0083-COL,Yes,No,Yes,154.0,,,,,10000.0,15602.0,64.09274025742687
2005-0084-IRN,No,No,No,,,,,,,,64.09274025742687
2005-0089-IDN,No,No,No,,,,,,5000.0,7801.0,64.09274025742687
2005-0090-IND,No,No,No,,,,,,50000.0,78012.0,64.09274025742687
2005-0092-IRN,No,No,No,1785.0,,,,,80000.0,124819.0,64.09274025742687
2005-0095-DZA,No,No,No,,,,,,,,64.09274025742687
2005-0097-MDG,No,No,No,,,,,,,,64.09274025742687
2005-0101-AFG,No,No,No,,,,,,,,64.09274025742687
2005-0102-COK,No,No,Yes,,,,,,,,64.09274025742687
2005-0102-TKL,No,No,No,,,,,,,,64.09274025742687
2005-0103-USA,No,No,No,,,,200000.0,312048.0,250000.0,390060.0,64.09274025742687
2005-0113-IRN,No,No,No,,,,,,,,64.09274025742687
2005-0116-KAZ,No,No,No,,,,,,7662.0,11955.0,64.09274025742687
2005-0116-UZB,No,No,No,,,,,,,,64.09274025742687
2005-0119-TUR,No,No,No,,,,,,,,64.09274025742687
2005-0120-PHL,No,No,No,,,,,,,,64.09274025742687
2005-0123-CHN,No,No,No,,,,,,300000.0,468072.0,64.09274025742687
2005-0126-TUR,No,No,No,,,,,,,,64.09274025742687
2005-0129-JPN,No,No,No,,,,120000.0,187229.0,400000.0,624096.0,64.09274025742687
2005-0130-BGD,No,No,No,,,,,,,,64.09274025742687
2005-0131-CZE,No,No,No,,,,,,,,64.09274025742687
2005-0131-HUN,No,No,No,,,,,,,,64.09274025742687
2005-0131-POL,No,No,No,,,,,,,,64.09274025742687
2005-0131-ROU,No,No,No,,,,,,,,64.09274025742687
2005-0131-SVK,No,No,No,,,,,,,,64.09274025742687
2005-0132-ZAF,No,No,No,,,,10000.0,15602.0,20000.0,31205.0,64.09274025742687
2005-0137-AGO,No,No,No,,,,,,,,64.09274025742687
2005-0143-COD,No,No,No,,,,,,,,64.09274025742687
2005-0144-NZL,No,No,No,,,,,,10000.0,15602.0,64.09274025742687
2005-0145-CHN,No,No,No,,,,,,,,64.09274025742687
2005-0146-UKR,No,No,No,,,,,,,,64.09274025742687
2005-0151-ASM,No,No,No,,,,,,,,64.09274025742687
2005-0151-WSM,No,No,No,,,,,,,,64.09274025742687
2005-0156-SWZ,No,No,No,,,,,,,,64.09274025742687
2005-0160-IDN,Yes,No,No,3629.0,,,,,,,64.09274025742687
2005-0165-MDG,No,No,No,,,,,,,,64.09274025742687
2005-0169-AFG,No,No,No,,,,,,,,64.09274025742687
2005-0170-PAK,No,No,No,,,,,,,,64.09274025742687
2005-0180-KOR,No,No,Yes,,,,,,,,64.09274025742687
2005-0188-CHN,No,No,No,,,,,,16915.0,26391.0,64.09274025742687
2005-0190-BGD,No,No,No,,,,,,,,64.09274025742687
2005-0191-IND,No,No,No,,,,,,,,64.09274025742687
2005-0192-PAK,No,No,No,,,,,,,,64.09274025742687
2005-0196-COL,No,No,No,,,,,,,,64.09274025742687
2005-0202-IDN,No,No,No,,,,,,,,64.09274025742687
2005-0203-USA,No,No,Yes,,,,,,30000.0,46807.0,64.09274025742687
2005-0205-COM,No,No,No,761.0,,,,,,,64.09274025742687
2005-0211-JPN,No,No,No,,,,,,,,64.09274025742687
2005-0212-TZA,No,No,No,,,,,,,,64.09274025742687
2005-0214-ROU,No,No,Yes,674.0,,,,,200000.0,312048.0,64.09274025742687
2005-0214-SCG,No,No,No,333.0,,,,,,,64.09274025742687
2005-0215-ETH,No,Yes,No,,,,,,5000.0,7801.0,64.09274025742687
2005-0215-KEN,No,No,No,,,,,,500.0,780.0,64.09274025742687
2005-0215-SOM,No,No,No,,,,,,20.0,31.0,64.09274025742687
2005-0219-USA,No,No,Yes,,,,,,350000.0,546084.0,64.09274025742687
2005-0222-YEM,No,No,No,,,,,,,,64.09274025742687
2005-0223-IDN,No,No,No,,,,,,,,64.09274025742687
2005-0225-GEO,Yes,No,No,1007.0,,,,,,,64.09274025742687
2005-0228-SAU,No,No,No,,,,,,,,64.09274025742687
2005-0229-RUS,No,No,Yes,,,,,,,,64.09274025742687
2005-0233-RUS,No,No,No,,,,,,,,64.09274025742687
2005-0240-SLV,No,No,No,,,,,,,,64.09274025742687
2005-0256-CHL,No,No,No,,,,,,,,64.09274025742687
2005-0258-ETH,No,No,No,,,,,,1200.0,1872.0,64.09274025742687
2005-0259-BGD,No,No,No,,,,,,,,64.09274025742687
2005-0260-KEN,No,No,No,,,,,,,,64.09274025742687
2005-0261-BGD,No,No,No,,,,,,,,64.09274025742687
2005-0265-BGR,No,No,Yes,,,,,,10000.0,15602.0,64.09274025742687
2005-0273-BGD,No,No,No,,,,,,,,64.09274025742687
2005-0274-CHN,No,No,No,,,,,,,,64.09274025742687
2005-0275-DOM,No,No,No,,,,,,,,64.09274025742687
2005-0276-RUS,No,No,No,,,,,,21168.0,33027.0,64.09274025742687
2005-0281-AFG,No,No,No,,,,,,,,64.09274025742687
2005-0282-BGD,No,No,No,,,,,,,,64.09274025742687
2005-0283-MEX,No,No,No,,,,,,,,64.09274025742687
2005-0284-PHL,No,No,No,,,,,,,,64.09274025742687
2005-0285-RUS,No,No,No,,,,,,2500.0,3901.0,64.09274025742687
2005-0286-USA,No,No,Yes,,,,,,5330.0,8316.0,64.09274025742687
2005-0290-IND,No,No,No,,,,,,,,64.09274025742687
2005-0291-IND,No,No,No,,,,,,,,64.09274025742687
2005-0296-BRA,No,No,Yes,,,,,,,,64.09274025742687
2005-0297-MLI,No,No,No,,,,,,,,64.09274025742687
2005-0302-NZL,No,No,Yes,,,,43000.0,67090.0,72000.0,112337.0,64.09274025742687
2005-0303-THA,No,No,No,,,,,,246.0,384.0,64.09274025742687
2005-0304-TJK,Yes,No,No,,,,,,,,64.09274025742687
2005-0305-VEN,No,No,No,,,,,,,,64.09274025742687
2005-0307-CHN,No,No,No,,,,,,45000.0,70211.0,64.09274025742687
2005-0308-PNG,No,No,No,,,,,,,,64.09274025742687
2005-0309-SOM,No,No,No,,,,,,,,64.09274025742687
2005-0311-CHN,No,No,No,,,,,,,,64.09274025742687
2005-0312-CHN,No,No,No,,,,,,6000.0,9361.0,64.09274025742687
2005-0313-FIN,No,No,No,,,,,,,,64.09274025742687
2005-0314-IND,No,No,No,,,,,,,,64.09274025742687
2005-0315-VNM,No,No,No,,,,,,,,64.09274025742687
2005-0319-GTM,No,No,Yes,,,,,,,,64.09274025742687
2005-0321-CHL,No,No,Yes,150.0,,,,,5000.0,7801.0,64.09274025742687
2005-0321-PER,No,No,No,,,,,,50.0,78.0,64.09274025742687
2005-0322-AFG,No,Yes,No,1006.0,,,,,,,64.09274025742687
2005-0323-BGD,No,No,No,,,,,,,,64.09274025742687
2005-0323-IND,No,No,No,,,,,,,,64.09274025742687
2005-0324-DZA,No,No,No,,,,,,7256.0,11321.0,64.09274025742687
2005-0328-PNG,No,No,No,,,,,,,,64.09274025742687
2005-0329-TUR,No,No,No,,,,,,,,64.09274025742687
2005-0334-CHN,No,No,No,,,,,,607000.0,947065.0,64.09274025742687
2005-0335-IND,No,No,No,,,,156000.0,243397.0,2300000.0,3588550.0,64.09274025742687
2005-0337-ROU,Yes,No,Yes,,,,,,,,64.09274025742687
2005-0338-BGR,No,No,Yes,,,,,,247000.0,385379.0,64.09274025742687
2005-0339-CHN,No,No,No,,,,,,,,64.09274025742687
2005-0340-TUR,No,No,No,,,,,,,,64.09274025742687
2005-0344-CHN,No,No,No,371.0,,,,,2160000.0,3370116.0,64.09274025742687
2005-0346-HKG,No,No,No,,,,,,,,64.09274025742687
2005-0347-PAK,No,No,No,,,,,,,,64.09274025742687
2005-0348-HND,No,No,No,,,,,,,,64.09274025742687
2005-0348-SLV,No,No,No,,,,,,,,64.09274025742687
2005-0351-CUB,Yes,No,No,,,,5000.0,7801.0,1400000.0,2184335.0,64.09274025742687
2005-0351-HTI,Yes,No,No,,,,,,50000.0,78012.0,64.09274025742687
2005-0351-JAM,No,No,No,,,,,,30000.0,46807.0,64.09274025742687
2005-0351-USA,No,No,Yes,,,,1115000.0,1739667.0,2230000.0,3479333.0,64.09274025742687
2005-0354-IND,No,No,No,,,,,,,,64.09274025742687
2005-0359-KGZ,No,No,No,25.0,,,,,2660.0,4150.0,64.09274025742687
2005-0360-AFG,No,No,No,,,,,,,,64.09274025742687
2005-0360-PAK,No,No,No,958.0,,,,,,,64.09274025742687
2005-0361-IND,No,No,No,,,,,,23000.0,35885.0,64.09274025742687
2005-0364-AUT,No,No,Yes,,,,,,,,64.09274025742687
2005-0364-DEU,No,No,No,,,,,,,,64.09274025742687
2005-0365-ROU,No,Yes,No,2020.0,,,,,800000.0,1248191.0,64.09274025742687
2005-0367-FRA,No,No,No,,,,,,10000.0,15602.0,64.09274025742687
2005-0367-PRT,No,No,No,,,,,,1650000.0,2574395.0,64.09274025742687
2005-0368-GTM,No,No,No,,,,,,,,64.09274025742687
2005-0370-TJK,No,Yes,No,50.0,,,,,50000.0,78012.0,64.09274025742687
2005-0371-PRK,No,No,No,,,,,,,,64.09274025742687
2005-0375-BGD,No,No,No,,,,,,,,64.09274025742687
2005-0375-IND,No,No,No,,,,,,,,64.09274025742687
2005-0375-NPL,No,No,No,,,,,,,,64.09274025742687
2005-0378-HTI,No,No,No,,,,,,,,64.09274025742687
2005-0380-ESP,No,No,No,,,,,,2050000.0,3198490.0,64.09274025742687
2005-0381-CHN,No,No,No,,,,85000.0,132620.0,1000000.0,1560239.0,64.09274025742687
2005-0381-TWN,No,No,No,,,,25000.0,39006.0,100000.0,156024.0,64.09274025742687
2005-0382-HTI,No,No,No,,,,,,,,64.09274025742687
2005-0382-JAM,No,No,No,,,,,,1000.0,1560.0,64.09274025742687
2005-0382-MEX,No,No,No,,,,250000.0,390060.0,400000.0,624096.0,64.09274025742687
2005-0382-TTO,No,No,No,,,,,,,,64.09274025742687
2005-0382-VCT,No,No,No,,,,,,,,64.09274025742687
2005-0383-CAN,No,No,No,,,,,,,,64.09274025742687
2005-0391-BGD,No,No,No,,,,,,,,64.09274025742687
2005-0392-KOR,No,No,No,,,,,,,,64.09274025742687
2005-0393-CHL,No,No,Yes,,,,,,,,64.09274025742687
2005-0394-JPN,No,No,No,,,,,,,,64.09274025742687
2005-0395-CHN,No,No,No,,,,,,149000.0,232476.0,64.09274025742687
2005-0396-TWN,No,No,No,,,,,,62000.0,96735.0,64.09274025742687
2005-0397-VEN,No,No,No,,,,,,,,64.09274025742687
2005-0398-IND,No,No,No,,,,,,,,64.09274025742687
2005-0399-IND,No,No,No,,,,,,,,64.09274025742687
2005-0409-IND,Yes,No,No,12.0,,,844000.0,1316842.0,3330000.0,5195596.0,64.09274025742687
2005-0413-CHN,No,No,No,,,,,,,,64.09274025742687
2005-0414-IRN,No,No,No,,,,,,,,64.09274025742687
2005-0415-TUR,No,No,No,,,,,,,,64.09274025742687
2005-0419-CHN,No,No,No,,,,85000.0,132620.0,850000.0,1326203.0,64.09274025742687
2005-0419-KOR,No,No,No,,,,,,500.0,780.0,64.09274025742687
2005-0419-TWN,No,No,No,,,,,,1000.0,1560.0,64.09274025742687
2005-0423-NGA,No,No,No,,,,,,147.0,229.0,64.09274025742687
2005-0425-CAF,Yes,No,No,440.0,,,,,,,64.09274025742687
2005-0426-IRN,No,No,No,,,,,,,,64.09274025742687
2005-0429-LTU,No,No,Yes,,,,,,,,64.09274025742687
2005-0430-IDN,No,No,No,,,,,,,,64.09274025742687
2005-0430-MYS,No,No,Yes,,,,,,,,64.09274025742687
2005-0430-THA,No,No,No,,,,,,,,64.09274025742687
2005-0435-THA,No,No,No,,,,,,121000.0,188789.0,64.09274025742687
2005-0436-IRN,No,No,No,,,,,,,,64.09274025742687
2005-0443-SLE,No,Yes,No,107.0,,,,,,,64.09274025742687
2005-0444-CMR,No,No,No,,,,,,,,64.09274025742687
2005-0448-SEN,No,No,No,,84.0,131.0,,,,,64.09274025742687
2005-0450-MKD,No,No,No,10.0,,,,,,,64.09274025742687
2005-0451-AUT,No,No,No,,,,130000.0,202831.0,700000.0,1092167.0,64.09274025742687
2005-0451-CHE,Yes,No,No,,795000.0,1240390.0,1525000.0,2379365.0,2100000.0,3276502.0,64.09274025742687
2005-0451-DEU,No,No,No,,,,50000.0,78012.0,220000.0,343253.0,64.09274025742687
2005-0456-URY,Yes,No,No,,,,,,,,64.09274025742687
2005-0457-IND,No,No,No,,,,,,,,64.09274025742687
2005-0458-RUS,No,No,No,,,,,,,,64.09274025742687
2005-0460-CAN,No,No,No,,,,,,,,64.09274025742687
2005-0464-JPN,No,No,No,,,,,,,,64.09274025742687
2005-0467-USA,No,No,Yes,,,,60000000.0,93614347.0,125000000.0,195029889.0,64.09274025742687
2005-0468-CHL,No,No,No,,,,,,,,64.09274025742687
2005-0470-MEX,No,No,Yes,,,,,,,,64.09274025742687
2005-0471-IND,No,No,No,,,,,,,,64.09274025742687
2005-0472-ETH,No,No,No,,,,,,,,64.09274025742687
2005-0473-BGR,No,No,No,,,,,,200000.0,312048.0,64.09274025742687
2005-0473-HUN,No,No,No,,,,,,48000.0,74891.0,64.09274025742687
2005-0473-ROU,No,No,No,,,,,,313000.0,488355.0,64.09274025742687
2005-0473-SVN,No,No,No,,,,,,5000.0,7801.0,64.09274025742687
2005-0474-CHN,No,No,No,,,,,,,,64.09274025742687
2005-0475-CHN,No,No,No,,,,,,913000.0,1424498.0,64.09274025742687
2005-0476-VNM,No,No,No,,,,,,,,64.09274025742687
2005-0485-ETH,No,No,No,,,,,,,,64.09274025742687
2005-0487-IDN,No,No,No,,,,,,,,64.09274025742687
2005-0492-CHN,No,No,No,86.0,,,,,1900000.0,2964454.0,64.09274025742687
2005-0492-TWN,No,No,No,,,,,,38000.0,59289.0,64.09274025742687
2005-0497-JPN,No,No,No,,,,550000.0,858132.0,1000000.0,1560239.0,64.09274025742687
2005-0497-KOR,No,No,No,,,,,,5000.0,7801.0,64.09274025742687
2005-0504-IND,No,No,No,,,,,,,,64.09274025742687
2005-0505-CHN,No,No,No,,,,,,560.0,874.0,64.09274025742687
2005-0506-MYS,No,No,No,,,,,,,,64.09274025742687
2005-0510-CHN,No,No,No,,,,78000.0,121699.0,1750000.0,2730418.0,64.09274025742687
2005-0511-AFG,No,No,No,,,,,,,,64.09274025742687
2005-0512-BEL,No,No,No,,,,,,,,64.09274025742687
2005-0516-FRA,No,No,No,,,,,,,,64.09274025742687
2005-0518-PNG,No,No,No,,,,,,,,64.09274025742687
2005-0519-MDA,No,No,No,,,,,,7752.0,12095.0,64.09274025742687
2005-0523-AUS,No,No,No,,,,58000.0,90494.0,58000.0,90494.0,64.09274025742687
2005-0524-MEX,No,No,No,,,,,,10000.0,15602.0,64.09274025742687
2005-0526-KEN,No,No,No,,,,,,,,64.09274025742687
2005-0530-USA,No,No,No,,,,,,,,64.09274025742687
2005-0533-MMR,No,No,No,,,,,,,,64.09274025742687
2005-0536-VNM,No,No,No,,,,,,20000.0,31205.0,64.09274025742687
2005-0537-BGD,No,No,No,,,,,,,,64.09274025742687
2005-0537-IND,No,No,No,,,,,,,,64.09274025742687
2005-0538-BOL,No,No,Yes,,,,,,,,64.09274025742687
2005-0539-IND,No,No,No,,,,,,,,64.09274025742687
2005-0540-CHN,No,No,Yes,,,,,,1040000.0,1622649.0,64.09274025742687
2005-0540-PHL,No,No,No,,,,,,2000.0,3120.0,64.09274025742687
2005-0540-THA,No,No,No,,,,,,20000.0,31205.0,64.09274025742687
2005-0540-VNM,Yes,No,No,717.0,,,,,219250.0,342082.0,64.09274025742687
2005-0541-IND,No,No,No,,,,,,420000.0,655300.0,64.09274025742687
2005-0545-BGR,No,No,No,,,,,,,,64.09274025742687
2005-0545-ROU,No,No,No,,,,,,,,64.09274025742687
2005-0547-USA,No,No,Yes,,,,11300000.0,17630702.0,16000000.0,24963826.0,64.09274025742687
2005-0550-CRI,No,No,Yes,80.0,,,,,,,64.09274025742687
2005-0552-MLI,No,No,No,,,,,,,,64.09274025742687
2005-0553-CAN,No,No,No,,,,,,,,64.09274025742687
2005-0556-NPL,No,No,No,,,,,,,,64.09274025742687
2005-0558-PER,No,No,No,,,,,,,,64.09274025742687
2005-0559-MRT,Yes,No,No,,,,,,,,64.09274025742687
2005-0565-CHN,No,No,No,,,,,,150000.0,234036.0,64.09274025742687
2005-0565-TWN,No,No,No,,,,50000.0,78012.0,100000.0,156024.0,64.09274025742687
2005-0567-CRI,No,No,No,,,,,,20000.0,31205.0,64.09274025742687
2005-0567-GTM,Yes,No,Yes,25257.0,,,,,988300.0,1541984.0,64.09274025742687
2005-0567-HND,No,No,No,,,,,,100000.0,156024.0,64.09274025742687
2005-0567-HTI,No,No,No,,,,,,,,64.09274025742687
2005-0567-MEX,No,No,Yes,,,,,,2500000.0,3900598.0,64.09274025742687
2005-0567-NIC,No,No,Yes,,,,,,,,64.09274025742687
2005-0567-SLV,No,No,No,,,,,,355700.0,554977.0,64.09274025742687
2005-0570-SLV,No,No,No,,,,,,,,64.09274025742687
2005-0572-COL,No,No,No,,,,,,,,64.09274025742687
2005-0575-AFG,No,No,No,,,,,,50.0,78.0,64.09274025742687
2005-0575-IND,Yes,No,No,,,,,,1000000.0,1560239.0,64.09274025742687
2005-0575-PAK,Yes,No,No,,5200000.0,8113243.0,,,5200000.0,8113243.0,64.09274025742687
2005-0576-SDN,No,Yes,No,,,,,,,,64.09274025742687
2005-0583-USA,No,No,No,,,,200000.0,312048.0,,,64.09274025742687
2005-0584-VNM,No,No,No,,,,,,15000.0,23404.0,64.09274025742687
2005-0585-BHS,Yes,No,No,,,,,,,,64.09274025742687
2005-0585-BLZ,No,No,No,,,,,,,,64.09274025742687
2005-0585-CUB,Yes,No,No,,,,,,700000.0,1092167.0,64.09274025742687
2005-0585-HND,No,No,No,,,,,,,,64.09274025742687
2005-0585-HTI,No,No,No,,,,,,500.0,780.0,64.09274025742687
2005-0585-JAM,No,No,No,,,,,,3500.0,5461.0,64.09274025742687
2005-0585-MEX,Yes,No,Yes,,,,1800000.0,2808430.0,5000000.0,7801196.0,64.09274025742687
2005-0585-USA,No,No,Yes,,,,10350000.0,16148475.0,14300000.0,22311419.0,64.09274025742687
2005-0586-HTI,No,No,No,,,,,,,,64.09274025742687
2005-0589-IDN,No,No,No,,,,,,,,64.09274025742687
2005-0590-BGD,No,No,No,,,,,,,,64.09274025742687
2005-0591-CAN,No,No,Yes,,,,,,,,64.09274025742687
2005-0592-CHN,No,No,No,,,,,,239000.0,372897.0,64.09274025742687
2005-0593-GTM,No,No,No,,,,,,,,64.09274025742687
2005-0593-SLV,No,No,No,,,,,,,,64.09274025742687
2005-0597-DOM,No,No,No,,,,,,,,64.09274025742687
2005-0597-HTI,No,No,No,,,,,,,,64.09274025742687
2005-0599-IND,No,No,No,,,,,,117000.0,182548.0,64.09274025742687
2005-0600-CHN,No,No,No,,,,,,240000.0,374457.0,64.09274025742687
2005-0601-MEX,No,No,No,,,,,,,,64.09274025742687
2005-0603-IND,No,No,No,,,,,,,,64.09274025742687
2005-0611-VNM,No,No,No,,,,,,11000.0,17163.0,64.09274025742687
2005-0625-COL,No,No,No,,,,,,,,64.09274025742687
2005-0625-HND,No,No,No,,,,,,,,64.09274025742687
2005-0625-NIC,No,No,Yes,37.0,,,,,,,64.09274025742687
2005-0627-IND,No,No,No,,,,,,,,64.09274025742687
2005-0628-VNM,No,No,No,,,,,,12000.0,18723.0,64.09274025742687
2005-0640-BLZ,No,No,No,,,,,,,,64.09274025742687
2005-0640-HND,Yes,No,Yes,507.0,,,,,15500.0,24184.0,64.09274025742687
2005-0646-LKA,No,No,No,,,,,,,,64.09274025742687
2005-0647-FRA,No,No,No,,,,,,,,64.09274025742687
2005-0651-CHN,No,No,No,166.0,,,,,,,64.09274025742687
2005-0654-IRN,No,No,No,,,,,,,,64.09274025742687
2005-0655-BEL,No,No,No,,,,,,,,64.09274025742687
2005-0655-DEU,No,No,No,,,,150000.0,234036.0,300000.0,468072.0,64.09274025742687
2005-0655-FRA,No,No,No,,,,,,,,64.09274025742687
2005-0655-GBR,No,No,No,,,,,,,,64.09274025742687
2005-0655-NLD,No,No,No,,,,60000.0,93614.0,100000.0,156024.0,64.09274025742687
2005-0657-COM,No,No,No,9.0,,,,,,,64.09274025742687
2005-0662-MAR,No,No,No,,,,,,50.0,78.0,64.09274025742687
2005-0662-SPI,No,No,No,,,,,,375000.0,585090.0,64.09274025742687
2005-0664-VUT,No,No,Yes,,,,,,,,64.09274025742687
2005-0669-PHL,No,No,Yes,,,,,,515.0,804.0,64.09274025742687
2005-0671-COD,No,No,No,,,,,,,,64.09274025742687
2005-0671-TZA,No,No,No,,,,,,,,64.09274025742687
2005-0677-IND,No,No,No,,,,,,,,64.09274025742687
2005-0682-USA,No,No,No,,,,,,,,64.09274025742687
2005-0686-AFG,No,No,No,,,,,,,,64.09274025742687
2005-0687-USA,No,No,No,,,,,,,,64.09274025742687
2005-0690-MYS,No,No,No,,,,,,,,64.09274025742687
2005-0690-THA,Yes,No,No,,,,,,97000.0,151343.0,64.09274025742687
2005-0693-MWI,No,No,No,,,,,,,,64.09274025742687
2005-0694-VNM,No,No,No,,,,,,27000.0,42126.0,64.09274025742687
2005-0695-BIH,No,No,Yes,,,,,,,,64.09274025742687
2005-0696-ALB,No,No,No,,,,,,,,64.09274025742687
2005-0697-AUS,No,No,No,,,,,,15000.0,23404.0,64.09274025742687
2005-0701-BGD,No,No,No,,,,,,,,64.09274025742687
2005-0701-IND,No,No,No,,,,,,,,64.09274025742687
2005-0709-YEM,No,No,No,,,,,,,,64.09274025742687
2005-0711-COG,No,No,No,,,,,,,,64.09274025742687
2005-0713-AUT,No,No,No,,,,,,,,64.09274025742687
2005-0713-BEL,No,No,No,,,,,,,,64.09274025742687
2005-0713-BGR,No,No,No,,,,,,,,66.16033056179792
2005-0713-BLR,No,No,No,,,,,,,,66.16033056179792
2005-0713-CHE,No,No,No,,,,,,,,64.09274025742687
2005-0713-CZE,No,No,No,,,,,,,,64.09274025742687
2005-0713-DEU,No,No,No,,,,,,,,66.16033056179792
2005-0713-ESP,No,No,No,,,,,,,,64.09274025742687
2005-0713-EST,No,No,No,,,,,,,,66.16033056179792
2005-0713-FRA,No,No,No,,,,,,,,64.09274025742687
2005-0713-GBR,No,No,No,,,,,,,,64.09274025742687
2005-0713-HRV,No,No,No,,,,,,,,64.09274025742687
2005-0713-HUN,No,No,No,,,,,,,,64.09274025742687
2005-0713-ITA,No,No,No,,,,,,,,64.09274025742687
2005-0713-LVA,No,No,No,,,,,,,,66.16033056179792
2005-0713-MDA,No,No,No,,,,,,,,66.16033056179792
2005-0713-NLD,No,No,No,,,,,,,,64.09274025742687
2005-0713-POL,No,No,No,,,,,,,,64.09274025742687
2005-0713-ROU,No,No,No,,,,,,,,66.16033056179792
2005-0713-RUS,No,No,No,,,,,,1000000.0,1511480.0,66.16033056179792
2005-0713-SCG,No,No,No,,,,,,,,66.16033056179792
2005-0713-SVK,No,No,No,,,,,,,,64.09274025742687
2005-0713-SWE,No,No,No,,,,,,,,64.09274025742687
2005-0713-TUR,No,No,No,,,,,,,,64.09274025742687
2005-0713-UKR,No,No,No,,,,,,,,66.16033056179792
2005-0714-PAK,No,No,No,,,,,,,,64.09274025742687
2005-0715-MOZ,No,No,No,,,,,,,,64.09274025742687
2005-0715-MWI,No,No,No,,,,,,,,64.09274025742687
2005-0716-USA,No,No,Yes,,,,,,245000.0,382259.0,64.09274025742687
2005-0718-IDN,No,No,No,322.0,,,,,,,64.09274025742687
2005-0723-JPN,No,No,No,,,,,,33000.0,51488.0,64.09274025742687
2005-0723-KOR,No,No,No,,,,,,160000.0,249638.0,64.09274025742687
2005-0724-USA,No,No,Yes,,,,,,100000.0,156024.0,64.09274025742687
2005-0725-AFG,No,No,No,,,,,,,,64.09274025742687
2005-0727-BGR,No,No,No,,,,,,,,64.09274025742687
2005-0728-CAN,No,No,No,,,,186000.0,290204.0,357000.0,557005.0,64.09274025742687
2005-0729-CHN,No,No,No,,,,,,4600.0,7177.0,64.09274025742687
2005-0730-CHN,No,No,No,,,,,,180700.0,281935.0,64.09274025742687
2005-0731-COL,No,No,Yes,,,,,,,,64.09274025742687
2005-0732-SLV,No,No,No,,,,,,,,64.09274025742687
2005-0733-HTI,No,No,No,,,,,,,,64.09274025742687
2005-0736-AFG,No,No,No,,,,,,,,64.09274025742687
2005-0737-YEM,No,No,No,,,,,,,,64.09274025742687
2005-0738-IRN,No,No,No,,,,,,,,64.09274025742687
2005-0739-DOM,Yes,No,No,,,,,,,,64.09274025742687
2005-0740-CHN,No,No,No,,,,,,,,64.09274025742687
2005-0746-IND,No,No,No,,,,,,,,64.09274025742687
2005-0746-PAK,No,No,No,,,,,,,,64.09274025742687
2005-0747-HRV,No,No,Yes,,,,,,,,64.09274025742687
2005-0748-SDN,No,No,No,,,,,,,,64.09274025742687
